problem_link,all_attempts,successful_attempts
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@81a76457d02648ebbf9142fd8dc702b0,928,510
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@3fcba290dece4fe7b808abafd0f12d0b,320,127
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9ca9b1d80dcd41598cf5f443a98eafa2,99,70
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@527605c734f94bb3a8b2b36b317b10cb,556,252
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@3fcba290dece4fe7b808abafd0f12d0b,251,128
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@6449360d0e604349b0b42d9c74ffb2ff,17,16
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9ca9b1d80dcd41598cf5f443a98eafa2,109,54
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,27,21
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,18,18
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@81e0bcd914fa495b8afabd25efb73c38,116,93
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@404bf1b4d7e0449ba04ef9211b13a5d3,50,37
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@2e8f27f2074c426a90244ed399043229,557,227
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@d2bc7804e23f42a6988df469c519565b,113,87
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@d2bc7804e23f42a6988df469c519565b,211,99
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@91ae544bac134385ab75dc42866bd15b,60,29
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,28,17
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@462e1576d6a149dd99e4b4ab72658bbf,155,123
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@8347d1e62e3c42788e1e16beb9d84e89,965,422
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@96fc41f52b1b4c8da9d4f6a37824ff5b,195,127
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@6449360d0e604349b0b42d9c74ffb2ff,17,12
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9ca9b1d80dcd41598cf5f443a98eafa2,86,59
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@3f932434130b4629ac03768f0ceae4fe,329,156
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@c17a9b98628e4c8c9d4eb755ef781770,26,22
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,99,88
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@0b7e50d81dc44cb7ad92bbb1d217608f,101,41
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@3f932434130b4629ac03768f0ceae4fe,816,684
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@5caa0f96b8ce4aad95bd78211b44facd,208,190
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,74,48
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@d2bc7804e23f42a6988df469c519565b,84,5
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@a0e034278b214c608be30d8a15c8456e,617,404
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@ae2e721c731444198a3b05dc101a35a3,118,61
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@c17a9b98628e4c8c9d4eb755ef781770,20,16
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@ef0db220e1f54ff3be28a0e89b089159,1600,431
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@4643965bf2f844c98f611c5cd9acb52f,647,372
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,50,32
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@9520b1dc32a244698581cc05dba4ea25,14,12
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@462e1576d6a149dd99e4b4ab72658bbf,117,94
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@81e0bcd914fa495b8afabd25efb73c38,135,90
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@f234e948b18d492b8af000a9cc4c9555,87,53
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@d2bc7804e23f42a6988df469c519565b,112,89
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@d2bc7804e23f42a6988df469c519565b,205,102
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@db4247c867e0485abbf659484ba6cc09,756,396
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@0b7e50d81dc44cb7ad92bbb1d217608f,67,43
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@c17a9b98628e4c8c9d4eb755ef781770,28,12
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@f43b5ad12c024157a7612906df7ce065,644,573
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@c93bd75222cf4ad6a515001e4578d61b,465,320
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@ed121d68ec9a44d5b738be3b76b6d8e2,72,56
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@2e8f27f2074c426a90244ed399043229,673,249
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@81e0bcd914fa495b8afabd25efb73c38,134,100
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@6449360d0e604349b0b42d9c74ffb2ff,19,13
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@f234e948b18d492b8af000a9cc4c9555,101,75
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@c17a9b98628e4c8c9d4eb755ef781770,22,13
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@67038e1c0217434cb9e111288d9363ef,826,372
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@6449360d0e604349b0b42d9c74ffb2ff,22,19
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@6449360d0e604349b0b42d9c74ffb2ff,16,10
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@15233c544f024ba495868a2d4c3021cf,402,349
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@404bf1b4d7e0449ba04ef9211b13a5d3,49,38
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@c17a9b98628e4c8c9d4eb755ef781770,41,36
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@67038e1c0217434cb9e111288d9363ef,855,227
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@ae2e721c731444198a3b05dc101a35a3,120,90
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATSTBASE+spring_2024_ITMO_bac+type@vertical+block@e7d00b8058a44abfb572caa7fb342d64,273,118
