target_name,target_url
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c7755e52123648168456a9fbbe5bb9a0,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@7c27f7ad4de3478dbde3bcd82450d90b,
https://courses.openedu.ru/assets/courseware/v1/541d1ccf75cf79189ad58b3404597d69/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/task2_897149.csv,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a23a4645d3964d328047e047ff58887f,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@80d91a39db8942789432dc3f6e74439f,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3f932434130b4629ac03768f0ceae4fe,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@7e35991f428d46f3a9fde6d0f2e1b846,
https://courses.openedu.ru/assets/courseware/v1/110dd7d0bf7664b84735b23dd2e89c59/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/AzureML_7.pdf,
https://courses.openedu.ru/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/k-NN_Example.html,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@deb85c93aeef448bb846ec1ef58cd525,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c3257cc300f04d83b52e93eafc30ff63,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3b23390765c4479c873bf094aa1d2cdf,
https://courses.openedu.ru/assets/courseware/v1/7a3350159ef96c14d462075d990c51ed/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/task2_823876.csv,
https://courses.openedu.ru/assets/courseware/v1/d58b3e329396449b68988ebb7696518c/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/CATS_DOGS_FOR_PREDICTION.csv,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/course/#block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@7959e07c46ee440ba932a31906ed70de,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d7b090d638a34fbbad23e4639b6df807,
https://courses.openedu.ru/assets/courseware/v1/3dc23e88377eb5729d54221ced9f683b/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/quiz_5_2_2_data.csv,
https://www.katacoda.com/enterprisedb/scenarios/pgadmin-sandbox,
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/jump_to/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@23062b4c94924a9a91245f065b555026,
