event_name,time,count
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@d056a395bb81414da64e86915fc5c005/handler/publish_completion,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@d33a313d5be9436e902768442a533d6a/handler/publish_completion,2022-09-20,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@d4f8b1c1c079468cbd8230e5ce4ec1ad/handler/publish_completion,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@d90c3fff9d244853806d21447ab15a56/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@dc450618d1164d46b03b54a1de02f565/handler/publish_completion,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@e1f03084f9234c88bddaeee3e1b88774/handler/publish_completion,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@e2a3a3e45657416b9f596bd2ceccf989/handler/publish_completion,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@e4c085a5e4624648a511ce8a2cc6a520/handler/publish_completion,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@e4e66231833c43b2ab142f48e032befa/handler/publish_completion,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@e85b0a3f564d49f4880860cdd28744b9/handler/publish_completion,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@eb8d640e152a4c7fa2544de157f398d0/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@edbd73d06e254a50a56a41ed90ecd42b/handler/publish_completion,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@ee38afe8a76d481892c9f3f02afa1ff3/handler/publish_completion,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@f065fb3cbbe448a5b24a2fb4df18bb4c/handler/publish_completion,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@f1737bdc4e064cf9be8e2c437df44fbc/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@f396170701db481685530b4b793a292c/handler/publish_completion,2022-09-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@f66a606b4d5f422080091cca51d2c11d/handler/publish_completion,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@html+block@f9de591129e84e25b98f6fb8f2670e78/handler/publish_completion,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/download_url,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_grade,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_grade,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_grade,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_grade,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_grade,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_leaderboard,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_leaderboard,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_leaderboard,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_leaderboard,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_leaderboard,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_message,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_message,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_message,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_message,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_message,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_peer_assessment,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_peer_assessment,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_peer_assessment,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_peer_assessment,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_peer_assessment,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_self_assessment,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_self_assessment,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_self_assessment,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_self_assessment,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_self_assessment,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_staff_assessment,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_staff_assessment,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_staff_assessment,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_staff_assessment,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_staff_assessment,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_student_training,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_student_training,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_student_training,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_student_training,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_student_training,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_submission,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_submission,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_submission,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_submission,2022-10-15,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/render_submission,2022-10-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/save_files_descriptions,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/save_submission,2022-10-14,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/submit,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@18aafb983b7a4cb88aebc6dd8f8bbe87/handler/upload_url,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_grade,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_leaderboard,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_message,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_peer_assessment,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_self_assessment,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_staff_assessment,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_student_training,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@openassessment+block@43e9123d030b45a580664579e15e0608/handler/render_submission,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@poll+block@26b04954e0cb4ab39c36293fa4da1434/handler/get_results,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@poll+block@26b04954e0cb4ab39c36293fa4da1434/handler/student_voted,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@poll+block@60247ca461fd45a5b0a4e05ff1bf02db/handler/get_results,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@poll+block@60247ca461fd45a5b0a4e05ff1bf02db/handler/student_voted,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@poll+block@72ccf7cff9424da89b253f2e4ce24350/handler/get_results,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@poll+block@72ccf7cff9424da89b253f2e4ce24350/handler/student_voted,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@0028ab32953444bdaf5c18b60b7d1b2a/handler/xmodule_handler/input_ajax,2022-09-20,24
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@0028ab32953444bdaf5c18b60b7d1b2a/handler/xmodule_handler/problem_check,2022-09-20,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@051cb4837bc64a27b614bba7d7c5d4c3/handler/xmodule_handler/input_ajax,2022-09-21,24
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@051cb4837bc64a27b614bba7d7c5d4c3/handler/xmodule_handler/input_ajax,2022-10-13,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@051cb4837bc64a27b614bba7d7c5d4c3/handler/xmodule_handler/problem_check,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@07dd97a7fb0944d6bff246220b31e5ee/handler/xmodule_handler/problem_check,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@0dace94287c94b59b82702c9109e6adc/handler/xmodule_handler/input_ajax,2022-09-16,14
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@0dace94287c94b59b82702c9109e6adc/handler/xmodule_handler/problem_check,2022-09-16,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@12545f9bb3a5452bb9313d8d855cb55a/handler/xmodule_handler/input_ajax,2022-09-20,16
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@12545f9bb3a5452bb9313d8d855cb55a/handler/xmodule_handler/problem_check,2022-09-20,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1343d29afd8047e9b29bcfa9855861fd/handler/xmodule_handler/input_ajax,2022-09-15,6
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1343d29afd8047e9b29bcfa9855861fd/handler/xmodule_handler/input_ajax,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1343d29afd8047e9b29bcfa9855861fd/handler/xmodule_handler/problem_check,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1472c1c6f3a44c60bd6c13b8c521b9f9/handler/xmodule_handler/problem_check,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1472c1c6f3a44c60bd6c13b8c521b9f9/handler/xmodule_handler/problem_show,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1898fa620fb849deaa2cf2f7efed2f80/handler/xmodule_handler/problem_check,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1b0c055831c043c9ade74c039352c618/handler/xmodule_handler/problem_check,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1c7b70a770cd4fbe95c739588aa242c0/handler/xmodule_handler/input_ajax,2022-09-21,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1c7b70a770cd4fbe95c739588aa242c0/handler/xmodule_handler/problem_check,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@1fa70eae534f4a2b803e6742a97f5a1e/handler/xmodule_handler/problem_check,2022-10-13,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@24a8676781d24f278b3c807de56e40b9/handler/xmodule_handler/problem_check,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@270c609dbd354347ac189d2908622dd4/handler/xmodule_handler/problem_check,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@297267c773974fe0a8b8ec047b6f8101/handler/xmodule_handler/problem_check,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@2ab98e8f0b2b4185984030d8460f1978/handler/xmodule_handler/problem_check,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@2ab98e8f0b2b4185984030d8460f1978/handler/xmodule_handler/problem_show,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@30594fb163384024bd029d92c003eb90/handler/xmodule_handler/problem_check,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@30c40e0415274ab9bdbfb618ab670145/handler/xmodule_handler/problem_check,2022-09-14,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@30c40e0415274ab9bdbfb618ab670145/handler/xmodule_handler/problem_show,2022-09-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@35826123ac424e6695d98c1f24ba9f74/handler/xmodule_handler/problem_check,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@40e87972ea604fcb8da3056a50454719/handler/xmodule_handler/input_ajax,2022-09-21,55
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@40e87972ea604fcb8da3056a50454719/handler/xmodule_handler/problem_check,2022-09-21,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@40e87972ea604fcb8da3056a50454719/handler/xmodule_handler/problem_show,2022-09-21,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@44051f8bdc224d31947df8ec280af83a/handler/xmodule_handler/problem_check,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@447b2977e8224d25bb094d807d32d36c/handler/xmodule_handler/problem_check,2022-09-22,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@44c907884f514aabbe5fdda25513e8cf/handler/xmodule_handler/input_ajax,2022-09-19,19
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@44c907884f514aabbe5fdda25513e8cf/handler/xmodule_handler/problem_check,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4959b64d70994af99c96ef03d6611e35/handler/xmodule_handler/problem_check,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4b97d35ea1cf403097a2864937a8001b/handler/xmodule_handler/problem_check,2022-10-13,2
