block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@441cab4792144c4b94bb4f65cb0cd657,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@444394ad5a004fe2955a4963f56d5dbe,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@447b2977e8224d25bb094d807d32d36c,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4483ea411f0e49559fbb4a255974b4dd,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@44c1efffe7944e9588a1a4a25b9fe313,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@44c907884f514aabbe5fdda25513e8cf,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@44e2caf1feec4185b7197bc7a995fbf2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4568947814f0441880a528808e18298b,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4598338ea1db40d0ac41145c52e5a416,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@45fec7d442b508320cde,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@471fd10c6dc64b33ab248582befb9cc5,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@475868397348404889c68de9d817c6d4,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@47c48927aa277a34fa00,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4879cc3ff63148d4acedf6332b7e940c,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4959b64d70994af99c96ef03d6611e35,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4ace374a49b34835b83fe7d4f8d48d2d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4ad92002b5054c718a01f5770110dd00,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4b83e4efa313427598a5918b746ffd83,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4b97d35ea1cf403097a2864937a8001b,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4db2c2a903f646748effc81d687dc23b,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4f383f4dfa654c1eb04db45404c7c505,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4f7cd32af4334c85999ab803fe1c91ac,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4f900dc654774bb7908ebff56224abc3,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4fcf1044cc72457e9e801ec9c36275ac,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@4fef6b5d5d664c54b8a955306cb42636,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5023b5c441cb4586873d719ef42d15f2,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@50310fca274e43288fef2c5ed5604361,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@50600402b0f242378cd5dae4f11c9465,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@509393a1d57741efa70317cea57afdc3,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@50e1ccf493284ab48f536a7e56cdaf1b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5152ee820bcc48189df4c9901ec47484,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@541d26176bf14f198e762f4fc9d02861,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@54ca9565a8aa46689e6cf98fdceb6280,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@552643eea40646c593b8de3cca00e6f7,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5627a147310b45c18f99a54c761beba4,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@562a4dde59374815bfafef50521332bc,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@56974d9abae2439ab8c6924d600f2555,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5714a752b50040ceb03a2a84a2a8bd98,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5717bb5334ee4dd0a4681684dfd94a43,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5717d9f56a4d48e1bdc12b41b379235c,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@57d30de8198d42338e4f64a6144698b0,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@589d7928a4f997efa920,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@58e90b624b994927b0a45f68accca2dc,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@59f38ab6c16047e0b5468e6724ca76ea,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5a2d9b04edbce758b30e,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5a7df527662748a39ec96b87b9e924c1,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5afb487967de4c628ef8404e72d0b10a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5b82d944da29413b91da2da4a99b5574,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5bda499fb34d4dceb23894e42666e1a2,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5cb6db44553946b9b19fb32fab45bb15,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5e0b3f03e3d245528451568a71effd31,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5e18fce41b954937af64aa3d59de84d1,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5e8ceb2d84de499cb7b7b55dfc942b67,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@5ff9e1d465a84233b17e9e1fbca02f37,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6061f86006724007b12d2444cccbd5dd,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@61505ebd85022d840489,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@616fdc025e5f4c85b2452ce7b93ff6e6,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@619258fc3eae4605b978c0473614d5a8,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@631819d4b45e4107a72186ae3dbea07a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@648ce0c5ead24c98bb715373e9f71c8c,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@64e85423be0a4402a4d309318c94e1a7,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@64f69c2bb07d72e575cd,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@662be5e172e244eba383870cdb154cbd,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@666bcc59d7984e269b5f6f7cd36177c4,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6835bd485eb549348c3925bca1019c8a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6857d6f864d54beeb44ae4c88408b16a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6885dc891b9241c1986c101b02169178,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@69d92972e6774e04aa9309af9d512709,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6a4d0cd55aa513e470c8,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6bc11adc3f1547d7b804b598a30524fb,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6c1c99f4c7a1489d84d5a8f247a117fe,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6c2285bfb45045a4ae3e7ffec96ff205,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6d3901874de24eafadd3bfb0c298e347,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6daeb72be94f4844822139c16cc7bdf8,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@6e51b7ba21774863b1d781a20e686872,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7019598e50b049a5bcc4042ed27a9b58,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@70fcaabb1b0b40b5bf062f986b7d8141,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@71ad21e5ee444d2e8c862d51ec745e29,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@730a324e794d485f81a8a3d6fbdd7ba3,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7372f6c570124d0bb887cd591dd2cc8c,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7391e346eb2d45c0ab3e3fa28ae593f5,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@74464b33a45b4b90b43e3862d97b4415,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@76ad69936f48477ebb5b3845901754fe,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7761b466bc474af4b5e0dad965abac50,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7812a24fd43e49a2ad202b6c6c75c95f,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@79a33b1b8932d3139242,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@79e871cc31714670afa7797ab20c22af,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7b0cc87c047d4efab7de9ca1fe4da158,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7b97bffb52474244a10853e113f6efb2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7bd64975df7c4486b5566224056c2dcb,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7c4def104cdf404cbc509ea0166756dd,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7c50d262b9174180bf7bf15f574130f9,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7dacdb77be044d92b883a3737de40bbb,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7de52006705b425cab2443f2bdd229a2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@7fd0838f083d461fbdd0724b84f2659b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8005a7cf95cc43dfb501334c2068aaa1,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@80913220821b49009d3a1d15aafbf6cf,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@809c6d573b9b4b478d815488381f84df,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@811df105c44f48019e3ed371a2af9868,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@811f4ffd287c05c17ae1,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8160237ddb174fad944eb9de1f5e16fd,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@826c5854a6104040b08687c64fbd9c09,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@836bb4a8fc8e47a788eb4c01bfea2bb3,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@83db50a5637a4e34a565ef2c1d19727d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8468ec214fa0494cabf71a1a04c48c12,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@84d9793f29ab4fd3b17c492ef083a7c9,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@84e12dc73f8d42969216b4ebe508420f,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@84e3494e91ec4afe9d05a663a7d9d425,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8570d4e1f1372379566c,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@85b5b2510e194bfd8283492187371321,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@85debfa679fe4ec1b195497a1d15385c,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@87d0bc0c3973473193e6fa7dd90d37cc,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@888d9b37bcd04c3ebafe47a2b2207e72,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@88bb238a18974e74bc3fdbda8e914173,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8a17ec37ee5e4c363443,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8a86f62ce7854dc797757280aeaf6d57,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8aa398110241433aa55e4ff65f4aa56e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8c75f26e994f47b582733ca3cc7edfc7,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8dd6a6b9065e43b89bba2142ab8d7c5e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8f13e34645ce46d28b74ef77db804599,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8fc8025f165a42259a7339611eee21e7,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8ff561f433df46b1a8490a0ae78541f4,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8ff6e39e9d834647b00af3fcf56c676d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@8ff7bdd1b84d4d49ab37efdd5bf92010,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@912cbc4c5efb45cf98538d261b4ddda0,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@91334039d0b54166981255272a8d6a1e,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@92171bd62cff4934a5c5ce3e929da98e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@92979d4c81a4460c80badbc8760dc306,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9357d212de2663785aa0,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9392207e6cc84e09b641777dcfc5deca,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@94f99f95999340daba8b279bda74f99c,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@961ac451db284444aa2c250d989707ab,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@97050c31a0a74f098c56dee85e345e74,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@971b454a56be40cfb66126da87b86de2,1
