date,count
0b59f2ad06f74045998dfb34aec40197,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/1?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%400ed5002b24624a77be82105f8fbf1d1d
0b59f2ad06f74045998dfb34aec40197,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/2?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%404f308da2d7e84a2887a1271f5fd4378e
0b59f2ad06f74045998dfb34aec40197,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/3?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%408640ee5910634c2fbc4ed978751fe306
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/?child=first
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/?child=last
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/1?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40c38d77fb124a49e6aaca1783f792c57c
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/2?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40462e1576d6a149dd99e4b4ab72658bbf
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/3?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40d5f91e6ea1af44088ae07d8e0262a5fc
0b6c4fbe0fe5476eb51dd764f78b5945,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/8?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40ae2e721c731444198a3b05dc101a35a3
